Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,Media
15154932996,"Jul 18, 2025, 12:16:04 PM",Afternoon Run,Run,,4282,8.51,166.0,31,false,,ASICS GT 2000 II,activities/16182869649.fit.gz,,,4282.0,2740.0,8510.4,8.12,3.106,21.0,3.0,82.4,90.8,13.9,0.1,,,111.0,78.0,166.0,143.0,,332.0,588.0,,,31.0,909568.0,,,,,,,,279.0,4013.0,,,0.0,,1.0,8618.2,1752839936.0,3.0,24.1,23.1,13.1,0.5,1012.6,3.6,8.2,288.0,0.0,1752807552.0,1752862976.0,0.75,,20828548.0,0.34,5.0,0.69,28219.9,5.0,,,,,0.0,1.987,0.0,,,,6980.0,,,491.0,210.0,3.145,,,,,,,,""
15167365522,"Jul 19, 2025, 2:38:09 PM",Afternoon Run,Run,"10x200m /2perc
34.0, 33.2, 32.7, 32.7, 32.8, 32.1, 32.5, 31.6, 31.4, 30.4",5315,8.45,181.0,45,false,,ASICS GT 2000 II,activities/16196509279.fit.gz,,,5315.0,3342.0,8456.7,7.62,2.53,19.0,15.0,86.4,91.8,14.1,0.0,,,104.0,80.0,181.0,147.0,,339.0,701.0,,,45.0,861842.0,,,,,,,,300.0,3982.0,0.0,,0.0,,1.0,8523.2,1752933632.0,2.0,28.0,28.7,13.9,0.42,1010.5,2.5,6.7,274.0,0.0,1752894080.0,1752949248.0,0.875,,20828548.0,0.17,5.0,0.4,32561.1,3.0,,,,,0.0,1.591,0.0,,,,6802.0,0.0,,563.0,226.0,2.55,,,,,,,,""
15189344912,"Jul 21, 2025, 4:42:19 PM",Evening Run,Run,"3x100m szögesben 
12.7, 12.6, 12.3",4653,10.38,168.0,68,false,,ASICS GT 2000 II,activities/16220689892.fit.gz,,,4653.0,3238.0,10383.6,8.5,3.207,16.0,6.0,85.8,94.0,12.0,0.1,,,122.0,79.0,168.0,150.0,,346.0,752.0,,,68.0,1112694.0,,,,,,,,317.0,4241.0,0.0,,0.0,,1.0,10463.8,1753113600.0,1.0,32.6,33.5,17.6,0.41,1004.5,3.1,5.6,191.0,0.0,1753067008.0,1753121920.0,0.875,,20828548.0,0.3,5.0,0.31,30250.7,1.0,,,,,0.0,2.232,426.3,,,,8278.0,0.0,,668.0,238.0,3.232,,,,,,,,""
15195459498,"Jul 22, 2025, 7:09:18 AM",Morning Run,Run,8x2perc /90mp,5105,11.45,187.0,79,false,,ASICS GT 2000 II,activities/16227399195.fit.gz,,,5105.0,3502.0,11449.0,6.74,3.269,19.0,14.0,89.6,95.6,13.6,0.0,,,111.0,73.0,187.0,153.0,,352.0,856.0,,,79.0,1212311.0,,,,,,,,356.0,4396.0,0.0,,0.0,,1.0,11538.8,1753167616.0,1.0,24.0,24.7,15.7,0.6,1010.1,3.4,7.0,280.0,0.0,1753153408.0,1753208320.0,0.875,,20828548.0,0.0,1.0,0.23,29411.2,3.0,,,,,,2.243,0.0,,,,8586.0,0.0,,875.0,268.0,3.295,,,,,,,,""
15212723792,"Jul 23, 2025, 5:27:49 PM",Evening Run,Run,,2450,7.47,163.0,45,false,,ASICS GT 2000 II,activities/16245801494.fit.gz,,,2450.0,2350.0,7472.3,4.06,3.18,2.0,7.0,89.2,96.8,47.6,0.0,,,102.0,79.0,163.0,148.0,,352.0,550.0,,,45.0,826684.0,,,,,,,,345.0,2451.0,,,0.0,,1.0,7521.1,1753289984.0,1.0,29.8,30.6,13.6,0.37,1010.3,2.4,4.7,36.0,0.0,1753239936.0,1753294592.0,0.875,,20828548.0,0.0,1.0,0.06,31286.6,0.0,,,,,,3.05,6081.4,,,,6176.0,0.0,,457.0,259.0,3.2,,,,,,,,""
15218417173,"Jul 24, 2025, 7:57:45 AM",Morning Run,Run,2x(400-400-400-300) /90mp - 8perc,3918,9.12,187.0,69,false,,ASICS GT 2000 II,activities/16251931948.fit.gz,,,3918.0,2902.0,9123.6,7.38,3.144,15.0,7.0,86.0,91.2,22.0,0.0,,,112.0,69.0,187.0,155.0,,352.0,701.0,,,69.0,954330.0,,,,,,,,340.0,3619.0,0.0,,0.0,,1.0,9190.3,1753340416.0,1.0,27.5,29.5,14.8,0.46,1011.4,2.2,4.9,49.0,0.0,1753326336.0,1753380992.0,0.875,,20828548.0,0.39,5.0,0.02,26974.7,4.0,,,,,,2.329,0.0,,,,6836.0,0.0,,657.0,256.0,3.167,,,,,,,,""
15228802026,"Jul 25, 2025, 7:12:53 AM",Morning Run,Run,,3101,9.10,168.0,66,false,,ASICS GT 2000 II,activities/16263046735.fit.gz,,,3101.0,2910.0,9101.8,6.02,3.128,7.0,7.0,106.0,111.0,7.5,0.0,,,116.0,79.0,168.0,152.0,,349.0,698.0,,,66.0,1013718.0,,,,,,,,339.0,3102.0,,,0.0,,1.0,9143.9,1753426816.0,1.0,23.7,25.2,16.7,0.65,1013.6,2.2,3.6,335.0,0.0,1753413504.0,1753468160.0,0.0,,20828548.0,0.35,5.0,0.3,28153.0,3.0,,,,,,2.935,1752.7,,,,7654.0,0.0,,560.0,255.0,3.142,,,,,,,,""
15255682906,"Jul 27, 2025, 4:12:06 PM",Evening Run,Run,,2407,6.78,152.0,22,false,,ASICS GT 2000 II,activities/16291810588.fit.gz,,,2407.0,2314.0,6781.4,3.44,2.931,9.0,9.0,88.2,92.8,14.5,0.0,,,82.0,78.0,152.0,141.0,,325.0,503.0,,,22.0,751994.0,,,,,,,,320.0,2408.0,,,0.0,,1.0,6835.6,1753632000.0,3.0,23.4,23.1,18.3,0.73,1004.5,2.9,6.8,236.0,2.5,1753585792.0,1753639936.0,0.125,,20828548.0,0.87,5.0,0.8,22021.2,1.0,,,,,,2.817,5982.0,,,,6024.0,0.0,,387.0,241.0,2.954,,,,,,,,""
15265710930,"Jul 28, 2025, 4:03:55 PM",Evening Run,Run,"4x40m sprint 
5 perc pihi
4x150m / 250m séta 
19.8, 20.3, 19.6, 19.4",4618,7.11,164.0,22,false,,ASICS GT 2000 II,activities/16302575150.fit.gz,,,4618.0,2254.0,7113.4,8.96,3.156,16.0,6.0,86.6,97.8,33.3,0.1,,,120.0,75.0,164.0,140.0,,334.0,482.0,,,22.0,747093.0,,,,,,,,284.0,3756.0,0.0,,0.0,,1.0,7202.5,1753718400.0,3.0,24.5,24.1,16.7,0.62,1003.4,2.4,3.7,311.0,0.0,1753672192.0,1753726336.0,0.125,,20828548.0,0.47,5.0,0.93,26881.4,1.0,,,,,,1.54,0.0,,,,5528.0,0.0,,476.0,214.0,3.195,,,,,,,,""
15271646849,"Jul 29, 2025, 7:00:11 AM",Morning Run,Run,10x2perc tempo / 1perc,5100,12.17,180.0,64,false,,ASICS GT 2000 II,activities/16308942925.fit.gz,,,5100.0,3611.0,12174.4,7.34,3.371,22.0,27.0,87.4,93.8,28.6,0.0,,,115.0,75.0,180.0,149.0,,364.0,863.0,,,64.0,1294874.0,,,,,,,,362.0,4471.0,0.0,,0.0,,1.0,12334.8,1753772416.0,3.0,20.7,17.2,15.1,0.7,1006.9,6.7,11.6,14.0,0.0,1753758720.0,1753812608.0,0.125,,20828548.0,0.44,5.0,0.89,25122.2,2.0,,,,,,2.387,0.0,,,,9032.0,0.0,,919.0,272.0,3.416,,,,,,,,""
15288991016,"Jul 30, 2025, 4:07:56 PM",Evening Run,Run,,4598,6.06,151.0,12,false,,ASICS GT 2000 II,activities/16327395262.fit.gz,,,4598.0,1879.0,6064.4,7.6,3.227,22.0,3.0,88.8,94.2,16.2,0.0,,,111.0,78.0,151.0,137.0,,351.0,402.0,,,12.0,659846.0,,,,,,,,277.0,3128.0,,,0.0,,1.0,6154.2,1753891200.0,1.0,25.2,25.6,11.7,0.43,1013.1,2.7,5.4,352.0,0.0,1753845248.0,1753898880.0,0.125,,20828548.0,0.0,1.0,0.36,28747.0,1.0,,,,,,1.319,0.0,,,,4938.0,0.0,,376.0,208.0,3.275,,,,,,,,""
15304642115,"Aug 1, 2025, 4:23:40 AM",Morning Run,Run,,2431,7.66,156.0,37,false,,ASICS GT 2000 II,activities/16344097462.fit.gz,,,2431.0,2412.0,7666.8,4.02,3.179,29.0,27.0,99.2,119.2,5.7,0.1,,,86.0,82.0,156.0,145.0,,353.0,569.0,,,37.0,852285.0,,,,,,,,352.0,2432.0,,,0.0,,1.0,7720.1,1754020864.0,1.0,14.7,15.9,12.4,0.86,1013.7,0.9,2.0,275.0,0.0,1754017792.0,1754071808.0,0.125,,20828548.0,0.0,1.0,0.0,25171.0,0.0,,,,,,3.154,16.1,,,,6550.0,0.0,,473.0,265.0,3.201,,,,,,,,""
15333556256,"Aug 3, 2025, 4:27:18 PM",Evening Run,Run,6-5-4-3-2-1 perc tempó / 1perc,4250,12.58,176.0,71,false,,ASICS GT 2000 II,activities/16375044380.fit.gz,,,4250.0,3686.0,12583.6,7.08,3.414,6.0,3.0,87.6,91.4,5.3,0.0,,,111.0,76.0,176.0,150.0,,374.0,884.0,,,71.0,1361469.0,,,,,,,,381.0,4252.0,0.0,,0.0,,1.0,12610.3,1754236800.0,3.0,27.4,27.4,15.8,0.49,1012.0,2.0,4.9,352.0,0.0,1754191104.0,1754244224.0,0.375,,20828548.0,0.4,5.0,0.85,22690.2,1.0,,,,,,2.961,0.0,,,,9102.0,0.0,,967.0,286.0,3.421,,,,,,,,""
15343208375,"Aug 4, 2025, 3:37:39 PM",Afternoon Run,Run,"100-200-100-200m szögesben / 6 perc
12.6, 26.8, 12.4, 26.6",5351,7.41,164.0,32,false,,ASICS GT 2000 II,activities/16385481579.fit.gz,,,5351.0,2260.0,7415.2,8.84,3.281,9.0,2.0,86.0,93.6,30.8,0.1,,,123.0,80.0,164.0,143.0,,340.0,499.0,,,32.0,761894.0,,,,,,,,287.0,4102.0,0.0,,0.0,,1.0,7495.6,1754319616.0,3.0,26.0,26.8,16.8,0.57,1015.6,1.2,3.3,249.0,0.0,1754277504.0,1754330496.0,0.375,,20828548.0,0.64,5.0,0.72,25502.5,2.0,,,,,,1.386,0.0,,,,5660.0,0.0,,531.0,216.0,3.317,,,,,,,,""
15355846150,"Aug 5, 2025, 4:49:56 PM",Evening Run,Run,8x3perc tempo / 1 perc,4600,13.05,191.0,74,false,,ASICS GT 2000 II,activities/16398939219.fit.gz,,,4600.0,3837.0,13051.1,7.48,3.401,4.0,9.0,86.2,97.4,4.1,-0.1,,,114.0,79.0,191.0,151.0,,387.0,941.0,,,74.0,1396147.0,,,,,,,,372.0,4599.0,0.0,,0.0,,1.0,13063.6,1754409600.0,1.0,26.7,28.4,17.5,0.57,1016.7,2.0,4.6,199.0,0.0,1754364032.0,1754416896.0,0.375,,20828548.0,0.33,5.0,0.18,23751.0,1.0,,,,,,2.837,12311.7,,,,9418.0,0.0,,1000.0,280.0,3.405,,,,,,,,""
15367294816,"Aug 6, 2025, 4:34:52 PM",Evening Run,Run,,2541,8.01,158.0,44,false,,ASICS GT 2000 II,activities/16411132603.fit.gz,,,2541.0,2418.0,8010.4,4.1,3.313,9.0,15.0,84.8,94.8,11.6,0.0,,,83.0,80.0,158.0,147.0,,367.0,586.0,,,44.0,886644.0,,,,,,,,358.0,2542.0,,,0.0,,1.0,8060.1,1754496000.0,2.0,26.3,25.7,16.5,0.55,1018.7,4.5,8.0,10.0,0.0,1754450560.0,1754503168.0,0.375,,20828548.0,0.1,5.0,0.41,28253.4,1.0,,,,,,3.152,7430.3,,,,6414.0,0.0,,511.0,269.0,3.333,,,,,,,,""
15379262122,"Aug 7, 2025, 4:19:12 PM",Evening Run,Run,"2x2perc / 1perc + 2x120m
400m-400m-400m-300m /90mp
66, 66, 66, 47.5",4577,9.17,183.0,53,false,,ASICS GT 2000 II,activities/16423905442.fit.gz,,,4577.0,2658.0,9177.5,7.78,3.453,20.0,15.0,100.2,108.4,6.0,0.0,,,111.0,79.0,183.0,150.0,,386.0,661.0,,,53.0,971785.0,,,,,,,,348.0,3850.0,0.0,,0.0,,1.0,9240.6,1754582400.0,1.0,26.5,28.3,8.9,0.33,1020.3,1.1,3.1,176.0,0.0,1754537344.0,1754590080.0,0.375,,20828548.0,0.0,1.0,0.07,31712.7,1.0,,,,,,2.005,5185.6,,,,6506.0,0.0,,733.0,262.0,3.477,,,,,,,,""
15390293846,"Aug 8, 2025, 4:06:15 PM",Evening Run,Run,,5144,9.37,158.0,21,false,,ASICS GT 2000 II,activities/16435680855.fit.gz,,,5144.0,3123.0,9374.5,5.9,3.002,12.0,11.0,99.4,108.0,42.2,0.0,,,95.0,80.0,158.0,138.0,,332.0,678.0,,,21.0,1034769.0,,,,,,,,300.0,3935.0,,,0.0,,1.0,9453.6,1754668800.0,1.0,30.7,31.9,12.6,0.33,1018.7,3.1,6.1,237.0,0.0,1754623872.0,1754676480.0,0.375,,20828548.0,0.0,1.0,0.0,29192.0,1.0,,,,,,1.822,1037.9,,,,8254.0,0.0,,557.0,226.0,3.027,,,,,,,,""
15413911167,"Aug 10, 2025, 5:35:43 PM",Evening Run,Run,,2447,7.01,148.0,22,false,,ASICS GT 2000 II,activities/16460920544.fit.gz,,,2447.0,2340.0,7016.0,3.74,2.998,1.0,7.0,88.6,96.8,5.6,-0.1,,,82.0,79.0,148.0,142.0,,342.0,521.0,,,22.0,801184.0,,,,,,,,338.0,2448.0,,,0.0,,1.0,7026.2,1754845184.0,1.0,33.6,34.2,13.7,0.3,1016.3,2.0,3.8,277.0,0.0,1754796416.0,1754848384.0,0.625,,20828548.0,0.0,1.0,0.09,26879.4,0.0,,,,,,2.867,6082.0,,,,6182.0,0.0,,438.0,254.0,3.003,,,,,,,,""
15423254405,"Aug 11, 2025, 3:55:12 PM",Afternoon Run,Run,"4x150m sprint / 250m séta 
19.3, 19.5, 19.2, 19.2",4550,7.09,160.0,19,false,,ASICS GT 2000 II,activities/16470990800.fit.gz,,,4550.0,2196.0,7091.4,8.48,3.229,19.0,5.0,83.4,92.4,25.8,0.1,,,121.0,80.0,160.0,140.0,,339.0,482.0,,,19.0,738170.0,,,,,,,,286.0,3758.0,0.0,,0.0,,1.0,7197.7,1754924416.0,1.0,29.5,29.6,9.1,0.28,1019.3,5.8,10.7,11.0,0.0,1754882944.0,1754934656.0,0.625,,20828548.0,0.0,1.0,0.0,30933.3,2.0,,,,,,1.559,0.0,,,,5534.0,0.0,,482.0,215.0,3.278,,,,,,,,""
15429959001,"Aug 12, 2025, 7:30:38 AM",Morning Run,Run,8x3perc tempo / 1perc,4229,12.12,184.0,106,false,,ASICS GT 2000 II,activities/16478150879.fit.gz,,,4229.0,3623.0,12128.7,6.56,3.348,18.0,12.0,92.0,99.2,8.4,0.0,,,114.0,79.0,184.0,158.0,,378.0,929.0,,,106.0,1328623.0,,,,,,,,375.0,4231.0,0.0,,0.0,,1.0,12185.2,1754982016.0,1.0,21.4,23.0,12.0,0.55,1021.6,2.6,5.6,16.0,0.0,1754969344.0,1755020928.0,0.625,,20828548.0,0.0,1.0,0.0,27578.7,3.0,,,,,,2.868,11326.2,,,,9078.0,0.0,,934.0,282.0,3.363,,,,,,,,""
15445953703,"Aug 13, 2025, 2:32:21 PM",Afternoon Run,Run,,2619,8.03,154.0,29,false,,ASICS GT 2000 II,activities/16495212040.fit.gz,,,2619.0,2560.0,8030.5,3.94,3.137,7.0,7.0,86.2,98.0,44.0,0.1,,,86.0,80.0,154.0,142.0,,348.0,601.0,,,29.0,890634.0,,,,,,,,343.0,2621.0,,,0.0,,1.0,8092.2,1755093632.0,1.0,33.3,35.6,11.7,0.27,1017.6,0.9,4.1,263.0,0.0,1755055872.0,1755107328.0,0.625,,20828548.0,0.0,1.0,0.0,27815.2,4.0,,,,,,3.066,3572.5,,,,6820.0,0.0,,484.0,258.0,3.161,,,,,,,,""
15458811986,"Aug 14, 2025, 4:18:43 PM",Evening Run,Run,"10 perc tempó @half marathon pace
10x200m / 2perc @800m pace
34.6, 33.7, 32.7, 31.8, 32.2, 31.9, 32.2, 31.4, 30.0, 29.2",4877,10.14,176.0,41,false,,ASICS GT 2000 II,activities/16508930552.fit.gz,,,4877.0,2762.0,10141.2,8.82,3.672,20.0,4.0,84.8,89.4,15.9,0.0,,,117.0,82.0,176.0,145.0,,387.0,625.0,,,41.0,1059428.0,,,,,,,,326.0,4643.0,0.0,,0.0,,1.0,10209.5,1755187200.0,1.0,33.5,34.7,13.5,0.3,1016.2,3.1,6.8,42.0,0.0,1755142272.0,1755193600.0,0.625,,20828548.0,0.0,1.0,0.0,27198.9,1.0,,,,,,2.079,0.0,,,,7226.0,0.0,,774.0,245.0,3.696,,,,,,,,""
15469434119,"Aug 15, 2025, 3:48:26 PM",Afternoon Run,Run,,3427,8.63,162.0,48,false,,ASICS GT 2000 II,activities/16520266785.fit.gz,,,3427.0,2840.0,8635.8,5.94,3.041,9.0,7.0,90.2,96.2,15.0,0.0,,,115.0,78.0,162.0,146.0,,332.0,658.0,,,48.0,936433.0,,,,,,,,318.0,3245.0,,,0.0,,1.0,8682.0,1755270016.0,1.0,34.4,36.2,13.8,0.29,1015.5,1.9,5.4,344.0,0.0,1755228800.0,1755279872.0,0.625,,20828548.0,0.0,1.0,0.1,28659.2,2.0,,,,,,2.52,0.0,,,,7330.0,0.0,,515.0,239.0,3.057,,,,,,,,""
15480937266,"Aug 16, 2025, 3:35:25 PM",Afternoon Run,Run,5x6perc tempó / 2perc,4914,13.50,183.0,81,false,,ASICS GT 2000 II,activities/16532545796.fit.gz,,,4914.0,3881.0,13508.8,6.7,3.481,16.0,10.0,90.2,102.0,46.0,0.0,,,125.0,80.0,183.0,152.0,,388.0,963.0,,,81.0,1493928.0,,,,,,,,372.0,4915.0,0.0,,0.0,,1.0,13595.9,1755356416.0,1.0,34.6,36.0,12.9,0.27,1011.0,2.5,5.1,353.0,0.0,1755315200.0,1755366144.0,0.75,,20828548.0,0.0,1.0,0.19,27429.0,2.0,,,,,,2.749,1024.6,,,,10120.0,0.0,,1069.0,280.0,3.503,,,,,,,,""
15503869790,"Aug 18, 2025, 4:27:36 PM",Evening Run,Run,"100-150-100 /4perc
12.4, 19.6, 12.3",4048,7.02,160.0,24,false,,ASICS GT 2000 II,activities/16557157064.fit.gz,,,4048.0,2132.0,7023.0,9.0,3.294,13.0,3.0,88.6,93.6,18.2,0.0,,,124.0,79.0,160.0,141.0,,340.0,476.0,,,24.0,721165.0,,,,,,,,297.0,3367.0,0.0,,0.0,,1.0,7091.0,1755532800.0,1.0,26.3,25.8,9.6,0.35,1014.0,4.8,8.8,2.0,0.0,1755488256.0,1755538816.0,0.875,,20828548.0,0.18,5.0,0.05,28511.6,1.0,,,,,,1.735,0.0,,,,5328.0,0.0,,465.0,223.0,3.326,,,,,,,,media/ae502d22-3e82-433a-b003-2cee71e4a1cb.jpg
15513822529,"Aug 19, 2025, 2:15:45 PM",Afternoon Run,Run,10x3perc tempó / 1perc ,5017,14.24,182.0,74,false,,ASICS GT 2000 II,activities/16567763680.fit.gz,,,5017.0,4345.0,14241.6,6.12,3.278,13.0,14.0,86.0,98.4,48.5,0.0,,,118.0,78.0,182.0,149.0,,367.0,1045.0,,,74.0,1534289.0,,,,,,,,370.0,4946.0,0.0,,0.0,,1.0,14357.1,1755612032.0,1.0,28.2,29.5,10.8,0.34,1013.5,2.0,6.0,316.0,0.0,1755574656.0,1755625088.0,0.875,,20828548.0,0.0,1.0,0.23,29737.7,3.0,,,,,,2.839,894.7,,,,10652.0,0.0,,1062.0,278.0,3.304,,,0.0,,,,,""
15522160929,"Aug 20, 2025, 8:55:23 AM",Morning Run,Run,,2697,6.31,161.0,40,false,,ASICS GT 2000 II,activities/16576644671.fit.gz,,,2697.0,1940.0,6309.5,4.46,3.252,23.0,36.0,94.6,124.4,43.2,0.0,,,93.0,82.0,161.0,150.0,,359.0,481.0,,,40.0,697759.0,,,,,,,,328.0,2513.0,,,0.0,,1.0,6396.9,1755676800.0,1.0,24.5,26.1,12.8,0.48,1010.3,2.1,4.9,194.0,0.0,1755661696.0,1755712000.0,0.875,,20828548.0,0.0,1.0,0.18,27789.0,4.0,,,,,,2.339,0.0,,,,5318.0,0.0,,425.0,247.0,3.297,,,,,,,,""
15532477500,"Aug 21, 2025, 5:03:14 AM",Morning Run,Run,"10perc tempo
6x200m / 1perc
5x200m / 90mp
4x200m / 2perc
Sorozatok között 4perc pihi",6398,12.32,176.0,50,false,,ASICS GT 2000 II,activities/16587643979.fit.gz,,,6398.0,4051.0,12322.8,8.06,3.042,10.0,10.0,99.0,106.6,38.8,0.0,,,106.0,81.0,176.0,145.0,,359.0,868.0,,,50.0,1265545.0,,,,,,,,323.0,5825.0,0.0,,0.0,,1.0,12390.2,1755752448.0,3.0,20.6,21.1,17.2,0.81,1006.3,1.6,4.4,194.0,0.0,1755748096.0,1755798272.0,0.875,,20828548.0,0.75,5.0,0.86,26174.0,0.0,,,,,,1.926,2247.8,,,,9288.0,0.0,,954.0,243.0,3.059,,,0.0,,,,,""
15583848815,"Aug 25, 2025, 5:19:33 PM",Evening Run,Run,,3202,10.02,165.0,53,false,,ASICS GT 2000 II,activities/16644292140.fit.gz,,,3202.0,3117.0,10020.2,4.02,3.215,6.0,10.0,87.8,94.4,18.8,0.0,,,86.0,78.0,165.0,147.0,,362.0,744.0,,,53.0,1128977.0,,,,,,,,356.0,3203.0,,,0.0,,1.0,10068.6,1756141184.0,2.0,20.3,20.1,7.7,0.44,1016.8,1.2,2.2,221.0,0.0,1756093568.0,1756142848.0,0.125,,20828548.0,0.0,1.0,0.41,31306.9,0.0,,,,,,3.129,1958.3,,,,8096.0,0.0,,638.0,268.0,3.23,,,,,,,,""
15684264804,"Sep 3, 2025, 2:31:09 PM",Trópusi Run,Run,"",3595,9.42,175.0,83,false,,ASICS GT 2000 II,activities/16753825948.fit.gz,,,3595.0,2970.0,9428.4,4.88,3.175,95.0,76.0,1732.2,1784.8,22.2,0.0,,,123.0,80.0,175.0,159.0,,365.0,767.0,,,83.0,1084196.0,,,,,,,,338.0,3596.0,0.0,,0.0,,1.0,9680.7,1756908000.0,3.0,19.6,20.0,13.1,0.66,1015.5,1.1,4.2,321.0,0.0,1756897262.0,1756941008.0,0.375,,20828549.0,0.35,5.0,0.84,35727.0,5.0,,,,,,2.623,4165.2,,,,7824.0,0.0,,644.0,254.0,3.259,,,0.0,,,,,media/f86559e6-96ce-47af-8ac4-6539af38340d.jpg|media/f219939e-0832-457c-bfc4-6915903ed9d3.jpg|media/a19f410d-d1c4-4f1e-9060-19b6c661b5c0.jpg
15766000568,"Sep 10, 2025, 4:14:04 PM",Evening Run,Run,,2608,8.02,159.0,35,false,,ASICS GT 2000 II,activities/16840565967.fit.gz,,,2608.0,2564.0,8019.2,4.08,3.128,6.0,10.0,92.0,101.0,46.5,0.0,,,117.0,78.0,159.0,145.0,,348.0,590.0,,,35.0,891933.0,,,,,,,,343.0,2609.0,,,0.0,,1.0,8076.7,1757520000.0,3.0,25.7,24.7,16.3,0.56,1011.7,3.8,7.5,133.0,0.0,1757477186.0,1757523389.0,0.625,,20828549.0,0.33,5.0,0.9,29382.8,0.0,,,,,,3.075,1052.4,,,,6632.0,0.0,,482.0,258.0,3.15,,,,,,,,""
15820686679,"Sep 15, 2025, 3:25:20 PM",Afternoon Run,Run,,2642,8.11,168.0,54,false,,ASICS GT 2000 II,activities/16898218835.fit.gz,,,2642.0,2546.0,8115.9,7.24,3.188,8.0,8.0,89.2,100.6,48.1,0.1,,,112.0,78.0,168.0,150.0,,350.0,608.0,,,54.0,888099.0,,,,,,,,343.0,2643.0,,,0.0,,1.0,8178.5,1757948400.0,1.0,23.6,25.1,13.5,0.53,1019.6,2.1,4.8,220.0,0.0,1757909568.0,1757954792.0,0.875,,20828549.0,0.0,1.0,0.05,32471.6,1.0,,,,,,3.072,6698.0,,,,6522.0,0.0,,488.0,258.0,3.212,,,,,,,,""
15828869951,"Sep 16, 2025, 9:40:09 AM",Lunch Run,Run,,3410,10.15,162.0,69,false,,ASICS GT 2000 II,activities/16906641311.fit.gz,,,3410.0,3256.0,10153.0,3.76,3.118,12.0,12.0,84.4,95.2,37.8,0.1,,,81.0,78.0,162.0,151.0,,346.0,775.0,,,69.0,1127961.0,,,,,,,,337.0,3411.0,,,0.0,,1.0,10234.6,1758013200.0,2.0,24.7,25.4,14.8,0.54,1017.8,2.6,5.9,201.0,0.0,1757996043.0,1758041070.0,0.875,,20828549.0,0.26,5.0,0.41,30735.2,4.0,,,,,,2.977,5460.8,,,,8498.0,0.0,,607.0,253.0,3.143,,,,,,,,""
15854176496,"Sep 18, 2025, 1:03:02 PM",Afternoon Run,Run,,3159,8.70,162.0,53,false,,ASICS GT 2000 II,activities/16932586040.fit.gz,,,3159.0,2760.0,8702.7,5.76,3.153,8.0,23.0,104.4,120.2,16.8,0.0,,,107.0,78.0,162.0,149.0,,352.0,652.0,,,53.0,972821.0,,,,,,,,332.0,3161.0,,,0.0,,1.0,8743.8,1758200400.0,2.0,22.0,21.5,11.4,0.51,1024.7,3.3,7.4,290.0,0.0,1758169506.0,1758214169.0,0.875,,20828549.0,0.0,1.0,0.5,32184.5,3.0,,,,,,2.755,4818.4,,,,7220.0,0.0,,547.0,250.0,3.168,,,,,,,,""
15879255757,"Sep 20, 2025, 4:43:18 PM",Evening Run,Run,,2932,8.98,166.0,40,false,,ASICS GT 2000 II,activities/16958309442.fit.gz,,,2932.0,2834.0,8981.2,7.74,3.169,5.0,0.0,88.4,94.2,6.9,0.1,,,113.0,77.0,166.0,144.0,,356.0,658.0,,,40.0,997766.0,,,,,,,,349.0,2933.0,,,0.0,,1.0,9018.6,1758384000.0,1.0,26.1,26.9,15.8,0.53,1023.0,1.3,2.3,141.0,0.0,1758341954.0,1758386191.0,0.875,,20828549.0,0.0,1.0,0.02,31785.8,0.0,,,,,,3.063,8533.5,,,,7110.0,0.0,,560.0,262.0,3.182,,,,,,,,""
15889411707,"Sep 21, 2025, 2:16:53 PM",Afternoon Run,Run,,2071,6.70,166.0,41,false,,ASICS GT 2000 II,activities/16968782082.fit.gz,,,2071.0,1991.0,6708.0,4.86,3.369,8.0,6.0,88.8,92.8,10.4,0.0,,,86.0,78.0,166.0,150.0,,380.0,490.0,,,41.0,756405.0,,,,,,,,373.0,2072.0,,,0.0,,1.0,6739.8,1758463200.0,1.0,29.7,30.6,13.5,0.37,1017.7,3.9,7.3,163.0,0.0,1758428435.0,1758472474.0,0.875,,20828549.0,0.0,1.0,0.03,33895.4,2.0,,,,,,3.239,1892.4,,,,5134.0,0.0,,451.0,280.0,3.385,,,,,,,,""
